redgauntlet;by;sir;
plots;of;charles;
of;charles;edward;
charles;edward;but;
edward;but;it;
but;it;was;
it;was;equally;
was;equally;ill;
equally;ill;advised;
ill;advised;and;
advised;and;ungenerous;
and;ungenerous;to;
ungenerous;to;sacrifice;
to;sacrifice;the;
sacrifice;the;character;
the;character;of;
character;of;the;
of;the;king;
the;king;to;
king;to;the;
to;the;policy;
the;policy;of;
policy;of;the;
of;the;administration;
the;administration;both;
administration;both;points;
both;points;might;
points;might;have;
might;have;been;
have;been;gained;
been;gained;by;
gained;by;sparing;
by;sparing;the;
sparing;the;life;
the;life;of;
life;of;dr;
of;dr;cameron;
dr;cameron;after;
cameron;after;conviction;
after;conviction;and;
conviction;and;limiting;
and;limiting;his;
limiting;his;punishment;
his;punishment;to;
punishment;to;perpetual;
to;perpetual;exile;
perpetual;exile;these;
exile;these;repeated;
these;repeated;and;
repeated;and;successive;
and;successive;jacobite;
successive;jacobite;plots;
jacobite;plots;rose;
plots;rose;and;
rose;and;burst;
and;burst;like;
burst;like;bubbles;
like;bubbles;on;
bubbles;on;a;
on;a;fountain;
a;fountain;and;
fountain;and;one;
and;one;of;
one;of;them;
of;them;at;
them;at;least;
at;least;the;
least;the;chevalier;
the;chevalier;judged;
chevalier;judged;of;
judged;of;importance;
of;importance;enough;
importance;enough;to;
enough;to;induce;
to;induce;him;
induce;him;to;
him;to;risk;
to;risk;himself;
risk;himself;within;
himself;within;the;
within;the;dangerous;
the;dangerous;precincts;
dangerous;precincts;of;
precincts;of;the;
of;the;british;
the;british;capital;
british;capital;this;
capital;this;appears;
this;appears;from;
appears;from;dr;
from;dr;kings;
dr;kings;anecdotes;
kings;anecdotes;of;
anecdotes;of;his;
of;his;own;
his;own;times;
own;times;september;
times;september;i;
september;i;received;
i;received;a;
received;a;note;
a;note;from;
note;from;my;
from;my;lady;
my;lady;primrose;
lady;primrose;who;
primrose;who;desired;
who;desired;to;
desired;to;see;
to;see;me;
see;me;immediately;
me;immediately;as;
immediately;as;soon;
as;soon;as;
soon;as;i;
as;i;waited;
i;waited;on;
waited;on;her;
on;her;she;
her;she;led;
she;led;me;
led;me;into;
me;into;her;
into;her;dressing-room;
her;dressing-room;and;
dressing-room;and;presented;
and;presented;me;
presented;me;to;
me;to;the;
to;the;chevalier;
the;chevalier;doubtless;
chevalier;doubtless;if;
doubtless;if;i;
if;i;was;
i;was;surprised;
was;surprised;to;
surprised;to;find;
to;find;him;
find;him;there;
him;there;i;
there;i;was;
i;was;still;
was;still;more;
still;more;astonished;
more;astonished;when;
astonished;when;he;
when;he;acquainted;
he;acquainted;me;
acquainted;me;with;
me;with;the;
with;the;motives;
the;motives;which;
motives;which;had;
which;had;induced;
had;induced;him;
induced;him;to;
him;to;hazard;
to;hazard;a;
hazard;a;journey;
a;journey;to;
journey;to;england;
to;england;at;
england;at;this;
at;this;juncture;
this;juncture;the;
juncture;the;impatience;
the;impatience;of;
impatience;of;his;
of;his;friends;
his;friends;who;
friends;who;were;
who;were;in;
were;in;exile;
in;exile;had;
exile;had;formed;
had;formed;a;
formed;a;scheme;
a;scheme;which;
scheme;which;was;
which;was;impracticable;
was;impracticable;but;
impracticable;but;although;
but;although;it;
although;it;had;
it;had;been;
had;been;as;
been;as;feasible;
as;feasible;as;
feasible;as;they;
as;they;had;
they;had;represented;
had;represented;it;
represented;it;to;
it;to;him;
to;him;yet;
him;yet;no;
yet;no;preparation;
no;preparation;had;
preparation;had;been;
had;been;made;
been;made;nor;
made;nor;was;
nor;was;anything;
was;anything;ready;
anything;ready;to;
ready;to;carry;
to;carry;it;
carry;it;into;
it;into;execution;
into;execution;he;
execution;he;was;
he;was;soon;
was;soon;convinced;
soon;convinced;that;
convinced;that;he;
that;he;had;
he;had;been;
had;been;deceived;
been;deceived;and;
deceived;and;therefore;
and;therefore;after;
therefore;after;a;
after;a;stay;
a;stay;in;
stay;in;london;
in;london;of;
london;of;five;
of;five;days;
five;days;only;
days;only;he;
only;he;returned;
he;returned;to;
returned;to;the;
to;the;place;
the;place;from;
place;from;whence;
from;whence;he;
whence;he;came;
he;came;dr;
came;dr;king;
dr;king;was;
king;was;in;
was;in;a;
in;a;keen;
a;keen;jacobite;
keen;jacobite;as;
jacobite;as;may;
as;may;be;
may;be;inferred;
be;inferred;from;
inferred;from;the;
from;the;visit;
the;visit;made;
visit;made;by;
made;by;him;
by;him;to;
him;to;the;
to;the;prince;
the;prince;under;
prince;under;such;
under;such;circumstances;
such;circumstances;and;
circumstances;and;from;
and;from;his;
from;his;being;
his;being;one;
being;one;of;
one;of;that;
of;that;unfortunate;
that;unfortunate;persons;
unfortunate;persons;chosen;
persons;chosen;correspondents;
chosen;correspondents;he;
correspondents;he;as;
he;as;well;
as;well;as;
well;as;other;
as;other;men;
other;men;of;
men;of;sense;
of;sense;and;
sense;and;observation;
and;observation;began;
observation;began;to;
began;to;despair;
to;despair;of;
despair;of;making;
of;making;their;
making;their;fortune;
their;fortune;in;
fortune;in;the;
in;the;party;
the;party;which;
party;which;they;
which;they;had;
they;had;chosen;
had;chosen;it;
chosen;it;was;
it;was;indeed;
was;indeed;sufficiently;
indeed;sufficiently;dangerous;
sufficiently;dangerous;for;
dangerous;for;during;
for;during;the;
during;the;short;
the;short;visit;
short;visit;just;
visit;just;described;
just;described;one;
described;one;of;
one;of;dr;
of;dr;kings;
dr;kings;servants;
kings;servants;remarked;
servants;remarked;the;
remarked;the;strangers;
the;strangers;likeness;
strangers;likeness;to;
likeness;to;prince;
to;prince;charles;
prince;charles;whom;
charles;whom;he;
whom;he;recognized;
he;recognized;from;
recognized;from;the;
from;the;common;
the;common;busts;
common;busts;the;
busts;the;occasion;
the;occasion;taken;
occasion;taken;for;
taken;for;breaking;
for;breaking;up;
breaking;up;the;
up;the;stuart;
the;stuart;interest;
stuart;interest;we;
interest;we;shall;
we;shall;tell;
shall;tell;in;
tell;in;dr;
in;dr;kings;
dr;kings;own;
kings;own;words;
own;words;when;
words;when;he;
when;he;charles;
he;charles;edward;
charles;edward;was;
edward;was;in;
was;in;scotland;
in;scotland;he;
scotland;he;had;
he;had;a;
had;a;mistress;
a;mistress;whose;
mistress;whose;name;
whose;name;was;
name;was;walkinshaw;
was;walkinshaw;and;
walkinshaw;and;whose;
and;whose;sister;
whose;sister;was;
sister;was;at;
was;at;that;
at;that;time;
that;time;and;
time;and;is;
and;is;still;
is;still;housekeeper;
still;housekeeper;at;
housekeeper;at;leicester;
at;leicester;house;
leicester;house;some;
house;some;years;
some;years;after;
years;after;he;
after;he;was;
he;was;released;
was;released;from;
released;from;his;
from;his;prison;
his;prison;and;
prison;and;conducted;
and;conducted;out;
conducted;out;of;
out;of;france;
of;france;he;
france;he;sent;
he;sent;for;
sent;for;this;
for;this;girl;
this;girl;who;
girl;who;soon;
who;soon;acquired;
soon;acquired;such;
acquired;such;a;
such;a;dominion;
a;dominion;over;
dominion;over;him;
over;him;that;
him;that;she;
that;she;was;
she;was;acquainted;
was;acquainted;with;
acquainted;with;all;
with;all;his;
all;his;schemes;
his;schemes;and;
schemes;and;trusted;
and;trusted;with;
trusted;with;his;
with;his;most;
his;most;secret;
most;secret;correspondence;
secret;correspondence;as;
correspondence;as;soon;
as;soon;as;
soon;as;this;
as;this;was;
this;was;known;
was;known;in;
known;in;england;
in;england;all;
england;all;those;
all;those;persons;
those;persons;of;
persons;of;distinction;
of;distinction;who;
distinction;who;were;
who;were;attached;
were;attached;to;
attached;to;him;
to;him;were;
him;were;greatly;
were;greatly;alarmed;
greatly;alarmed;they;
alarmed;they;imagined;
they;imagined;that;
imagined;that;this;
that;this;wench;
this;wench;had;
wench;had;been;
had;been;placed;
been;placed;in;
placed;in;his;
in;his;family;
his;family;by;
family;by;the;
by;the;english;
the;english;ministers;
english;ministers;and;
ministers;and;considering;
and;considering;her;
considering;her;sisters;
her;sisters;situation;
sisters;situation;they;
situation;they;seemed;
they;seemed;to;
seemed;to;have;
to;have;some;
have;some;ground;
some;ground;for;
ground;for;their;
for;their;suspicion;
their;suspicion;wherefore;
suspicion;wherefore;they;
wherefore;they;dispatched;
they;dispatched;a;
dispatched;a;gentleman;
a;gentleman;to;
gentleman;to;paris;
to;paris;where;
paris;where;the;
where;the;prince;
the;prince;then;
prince;then;was;
then;was;who;
was;who;had;
who;had;instructions;
had;instructions;to;
instructions;to;insist;
to;insist;that;
insist;that;mrs;
that;mrs;walkinshaw;
mrs;walkinshaw;should;
walkinshaw;should;be;
should;be;removed;
be;removed;to;
removed;to;a;
to;a;convent;
a;convent;for;
convent;for;a;
for;a;certain;
a;certain;term;
certain;term;but;
term;but;her;
but;her;gallant;
her;gallant;absolutely;
gallant;absolutely;refused;
absolutely;refused;to;
refused;to;comply;
to;comply;with;
comply;with;this;
with;this;demand;
this;demand;and;
demand;and;although;
and;although;mr;
although;mr;mnamara;
mr;mnamara;the;
mnamara;the;gentleman;
the;gentleman;who;
gentleman;who;was;
who;was;sent;
was;sent;to;
sent;to;him;
to;him;who;
him;who;has;
who;has;a;
has;a;natural;
a;natural;eloquence;
natural;eloquence;and;
eloquence;and;an;
and;an;excellent;
an;excellent;understanding;
excellent;understanding;urged;
understanding;urged;the;
urged;the;most;
the;most;cogent;
most;cogent;reasons;
cogent;reasons;and;
reasons;and;used;
and;used;all;
used;all;the;
all;the;arts;
the;arts;of;
arts;of;persuasion;
of;persuasion;to;
persuasion;to;induce;
to;induce;him;
induce;him;to;
him;to;part;
to;part;with;
part;with;his;
with;his;mistress;
his;mistress;and;
mistress;and;even;
and;even;proceeded;
even;proceeded;so;
proceeded;so;far;
so;far;as;
far;as;to;
as;to;assure;
to;assure;him;
assure;him;according;
him;according;to;
according;to;his;
to;his;instructions;
his;instructions;that;
instructions;that;an;
that;an;immediate;
an;immediate;interruption;
immediate;interruption;of;
interruption;of;all;
of;all;correspondence;
all;correspondence;with;
correspondence;with;his;
with;his;most;
his;most;powerful;
most;powerful;friends;
powerful;friends;in;
friends;in;england;
in;england;and;
england;and;in;
and;in;short;
in;short;that;
short;that;the;
that;the;ruin;
the;ruin;of;
ruin;of;his;
of;his;interest;
his;interest;which;
interest;which;was;
which;was;now;
was;now;daily;
now;daily;increasing;
daily;increasing;would;
increasing;would;be;
would;be;the;
be;the;infallible;
the;infallible;consequence;
infallible;consequence;of;
consequence;of;his;
of;his;refusal;
his;refusal;yet;
refusal;yet;he;
yet;he;continued;
he;continued;inflexible;
continued;inflexible;and;
inflexible;and;all;
and;all;mnamaras;
all;mnamaras;entreaties;
mnamaras;entreaties;and;
entreaties;and;remonstrances;
and;remonstrances;were;
remonstrances;were;ineffectual;
were;ineffectual;mnamara;
ineffectual;mnamara;stayed;
mnamara;stayed;in;
stayed;in;paris;
in;paris;some;
paris;some;days;
some;days;beyond;
days;beyond;the;
beyond;the;time;
the;time;prescribed;
time;prescribed;him;
prescribed;him;endeavouring;
him;endeavouring;to;
endeavouring;to;reason;
to;reason;the;
reason;the;prince;
the;prince;into;
prince;into;a;
into;a;better;
a;better;temper;
better;temper;but;
temper;but;finding;
but;finding;him;
finding;him;obstinately;
him;obstinately;persevere;
obstinately;persevere;in;
persevere;in;his;
in;his;first;
his;first;answer;
first;answer;he;
answer;he;took;
he;took;his;
took;his;leave;
his;leave;with;
leave;with;concern;
with;concern;and;
concern;and;indignation;
and;indignation;saying;
indignation;saying;as;
saying;as;he;
as;he;passed;
he;passed;out;
passed;out;what;
out;what;has;
what;has;your;
has;your;family;
your;family;done;
family;done;sir;
done;sir;thus;
sir;thus;to;
thus;to;draw;
to;draw;down;
draw;down;the;
down;the;vengeance;
the;vengeance;of;
vengeance;of;heaven;
of;heaven;on;
heaven;on;every;
on;every;branch;
every;branch;of;
branch;of;it;
of;it;through;
it;through;so;
through;so;many;
so;many;ages;
many;ages;it;
ages;it;is;
it;is;worthy;
is;worthy;of;
worthy;of;remark;
of;remark;that;
remark;that;in;
that;in;all;
in;all;the;
all;the;conferences;
the;conferences;which;
conferences;which;mnamara;
which;mnamara;had;
mnamara;had;with;
had;with;the;
with;the;prince;
the;prince;on;
prince;on;this;
on;this;occasion;
this;occasion;the;
occasion;the;latter;
the;latter;declared;
latter;declared;that;
declared;that;it;
that;it;was;
it;was;not;
was;not;a;
not;a;violent;
a;violent;passion;
violent;passion;or;
passion;or;indeed;
or;indeed;any;
indeed;any;particular;
any;particular;regard;
particular;regard;which;
regard;which;attached;
which;attached;him;
attached;him;to;
him;to;mrs;
to;mrs;walkinshaw;
mrs;walkinshaw;and;
walkinshaw;and;that;
and;that;he;
that;he;could;
he;could;see;
could;see;her;
see;her;removed;
her;removed;from;
removed;from;him;
from;him;without;
him;without;any;
without;any;concern;
any;concern;but;
concern;but;he;
but;he;would;
he;would;not;
would;not;receive;
not;receive;directions;
receive;directions;in;
directions;in;respect;
in;respect;to;
respect;to;his;
to;his;private;
his;private;conduct;
private;conduct;from;
conduct;from;any;
from;any;man;
any;man;alive;
man;alive;when;
alive;when;mnamara;
when;mnamara;returned;
mnamara;returned;to;
returned;to;london;
to;london;and;
london;and;reported;
and;reported;the;
reported;the;princes;
the;princes;answer;
princes;answer;to;
answer;to;the;
to;the;gentlemen;
the;gentlemen;who;
gentlemen;who;had;
who;had;employed;
had;employed;him;
employed;him;they;
him;they;were;
they;were;astonished;
were;astonished;and;
astonished;and;confounded;
and;confounded;however;
confounded;however;they;
however;they;soon;
they;soon;resolved;
soon;resolved;on;
resolved;on;the;
on;the;measures;
the;measures;which;
measures;which;they;
which;they;were;
they;were;to;
were;to;pursue;
to;pursue;for;
pursue;for;the;
for;the;future;
the;future;and;
future;and;determined;
and;determined;no;
determined;no;longer;
no;longer;to;
longer;to;serve;
to;serve;a;
serve;a;man;
a;man;who;
man;who;could;
who;could;not;
could;not;be;
not;be;persuaded;
be;persuaded;to;
persuaded;to;serve;
to;serve;himself;
serve;himself;and;
himself;and;chose;
and;chose;rather;
chose;rather;to;
rather;to;endanger;
to;endanger;the;
endanger;the;lives;
the;lives;of;
lives;of;his;
of;his;best;
his;best;and;
best;and;most;
and;most;faithful;
most;faithful;friends;
faithful;friends;than;
friends;than;part;
than;part;with;
part;with;an;
with;an;harlot;
an;harlot;whom;
harlot;whom;as;
whom;as;he;
as;he;often;
he;often;declared;
often;declared;he;
declared;he;neither;
he;neither;loved;
neither;loved;nor;
loved;nor;esteemed;
nor;esteemed;from;
esteemed;from;this;
from;this;anecdote;
this;anecdote;the;
anecdote;the;general;
the;general;truth;
general;truth;of;
truth;of;which;
of;which;is;
which;is;indubitable;
is;indubitable;the;
indubitable;the;principal;
the;principal;fault;
principal;fault;of;
fault;of;charles;
of;charles;edwards;
charles;edwards;temper;
edwards;temper;is;
temper;is;sufficiently;
is;sufficiently;obvious;
sufficiently;obvious;it;
obvious;it;was;
it;was;a;
was;a;high;
a;high;sense;
high;sense;of;
sense;of;his;
of;his;own;
his;own;importance;
own;importance;and;
importance;and;an;
and;an;obstinate;
an;obstinate;adherence;
obstinate;adherence;to;
adherence;to;what;
to;what;he;
what;he;had;
he;had;once;
had;once;determined;
once;determined;on--qualities;
determined;on--qualities;which;
on--qualities;which;if;
which;if;he;
if;he;had;
he;had;succeeded;
had;succeeded;in;
succeeded;in;his;
in;his;bold;
his;bold;attempt;
bold;attempt;gave;
attempt;gave;the;
gave;the;nation;
the;nation;little;
nation;little;room;
